Samples,Xpos,Ypos,Pow,NebMode
0,4.086777315256867,0.18364691957323487,0.8302054092074869,0
1,4.091885143877187,0.17851859998342157,0.8302054092074869,0
2,4.091885143877187,0.18364691957323487,0.8302054092074869,0
3,4.086777315256867,0.18364691957323487,0.8302054092074869,0
4,4.086777315256867,0.17851859998342157,0.8302054092074869,0
5,4.091885143877187,0.17851859998342157,0.8302054092074869,0
6,4.091885143877187,0.18364691957323487,0.8302054092074869,0
7,4.091885143877187,0.18364691957323487,0.8302054092074869,0
8,4.091885143877187,0.17851859998342157,0.8302054092074869,0
9,4.091885143877187,0.18364691957323487,0.8302054092074869,0
10,4.091885143877187,0.17851859998342157,0.8302054092074869,0
11,4.091885143877187,0.17851859998342157,0.8302054092074869,0
12,4.091885143877187,0.18364691957323487,0.8302054092074869,0
13,4.091885143877187,0.18364691957323487,0.8302054092074869,0
14,4.086777315256867,0.18364691957323487,0.8302054092074869,0
15,4.091885143877187,0.18364691957323487,0.8302054092074869,0
16,4.091885143877187,0.17851859998342157,0.8302054092074869,0
17,4.086777315256867,0.18364691957323487,0.8302054092074869,0
18,4.091885143877187,0.17851859998342157,0.8302054092074869,0
19,4.091885143877187,0.17851859998342157,0.8302054092074869,0
20,4.086777315256867,0.17851859998342157,0.8302054092074869,0
21,4.091885143877187,0.17851859998342157,0.8302054092074869,0
22,4.086777315256867,0.17851859998342157,0.8302054092074869,0
23,4.09699297249751,0.17851859998342157,0.8302054092074869,0
24,4.091885143877187,0.18364691957323487,0.8302054092074869,0
25,4.091885143877187,0.17851859998342157,0.8302054092074869,0
26,4.091885143877187,0.18364691957323487,0.8302054092074869,0
27,4.091885143877187,0.18364691957323487,0.8302054092074869,0
28,4.091885143877187,0.18364691957323487,0.8302054092074869,0
29,4.091885143877187,0.18364691957323487,0.8302054092074869,0
30,4.091885143877187,0.18364691957323487,0.8302054092074869,0
31,4.091885143877187,0.17851859998342157,0.8302054092074869,0
32,4.091885143877187,0.18364691957323487,0.8302054092074869,0
33,4.091885143877187,0.18364691957323487,0.8302054092074869,0
34,4.091885143877187,0.17851859998342157,0.8302054092074869,0
35,4.091885143877187,0.18364691957323487,0.8302054092074869,0
36,4.091885143877187,0.18364691957323487,0.8302054092074869,0
37,4.09699297249751,0.18364691957323487,0.8302054092074869,0
38,4.091885143877187,0.18364691957323487,0.8302054092074869,0
39,4.091885143877187,0.18364691957323487,0.8302054092074869,0
40,4.091885143877187,0.18364691957323487,0.8302054092074869,0
41,4.086777315256867,0.17851859998342157,0.8302054092074869,0
42,4.091885143877187,0.18364691957323487,0.8302054092074869,0
43,4.091885143877187,0.18364691957323487,0.8302054092074869,0
44,4.086777315256867,0.18364691957323487,0.8302054092074869,0
45,4.091885143877187,0.17851859998342157,0.8302054092074869,0
46,4.091885143877187,0.18364691957323487,0.8302054092074869,0
47,4.091885143877187,0.18364691957323487,0.8302054092074869,0
48,4.091885143877187,0.18364691957323487,0.8302054092074869,0
49,4.091885143877187,0.18364691957323487,0.8302054092074869,0
50,4.091885143877187,0.18364691957323487,0.8302054092074869,0
51,4.091885143877187,0.18364691957323487,0.8302054092074869,0
52,4.091885143877187,0.17851859998342157,0.8302054092074869,0
53,4.091885143877187,0.18364691957323487,0.8302054092074869,0
54,4.091885143877187,0.18364691957323487,0.8302054092074869,0
55,4.091885143877187,0.18364691957323487,0.8302054092074869,0
56,4.091885143877187,0.18364691957323487,0.8302054092074869,0
57,4.086777315256867,0.18364691957323487,0.8302054092074869,0
58,4.091885143877187,0.18364691957323487,0.8302054092074869,0
59,4.091885143877187,0.18364691957323487,0.8302054092074869,0
