Samples,Xpos,Ypos,Pow,NebMode
240,6.422911725755924,-5.934295124628693,4.840540728900882,0
241,6.422911725755924,-5.929199540569422,4.83544221725197,0
242,6.428015385240606,-5.934295124628693,4.840540728900882,0
243,6.417808066271235,-5.924103956510151,4.830343705603063,0
244,6.422911725755924,-5.934295124628693,4.840540728900882,0
245,6.428015385240606,-5.934295124628693,4.845639240549788,0
246,6.484155639572151,-5.990346549280678,4.896624357038867,0
247,6.448430023179348,-5.95977304492505,4.8609347754965135,0
248,6.443326363694663,-5.949581876806507,4.855836263847607,0
249,6.443326363694663,-5.949581876806507,4.855836263847607,0
250,6.438222704209977,-5.944486292747236,4.850737752198695,0
251,6.4535336826640375,-5.964868628984321,4.86603328714542,0
252,6.443326363694663,-5.949581876806507,4.850737752198695,0
253,6.417808066271235,-5.924103956510151,4.83544221725197,0
254,6.417808066271235,-5.924103956510151,4.830343705603063,0
255,6.422911725755924,-5.934295124628693,4.840540728900882,0
256,6.438222704209977,-5.944486292747236,4.850737752198695,0
257,6.438222704209977,-5.944486292747236,4.850737752198695,0
258,6.448430023179348,-5.980155381162135,4.871131798794327,0
259,6.586228829265863,-6.178883159473714,5.008791613314841,0
260,6.586228829265863,-6.168691991355172,5.0036931016659345,0
261,6.499466618026204,-6.0311112217548475,4.9221169152834054,0
262,6.499466618026204,-6.0158244695770335,4.917018403634499,0
263,6.530088574934322,-6.071875894229017,4.947609473527947,0
264,6.565814191327121,-6.138118486999544,4.983299055070303,0
265,6.591332488750549,-6.173787575414443,5.008791613314841,0
266,6.443326363694663,-5.954677460865778,4.850737752198695,0
267,6.428015385240606,-5.934295124628693,4.845639240549788,0
268,6.4331190447252915,-5.939390708687965,4.845639240549788,0
269,6.489259299056833,-6.0056333014584915,4.90682138033668,0
270,6.494362958541519,-6.0413023898733895,4.917018403634499,0
271,6.494362958541519,-6.0413023898733895,4.911919891985592,0
272,6.545399553388378,-6.12283173482173,4.9680035201235775,0
273,6.601539807719924,-6.194169911651528,5.0240871482615646,0
274,6.606643467204609,-6.204361079770071,5.029185659910471,0
275,6.5964361482352345,-6.194169911651528,5.018988636612658,0
276,6.606643467204609,-6.204361079770071,5.029185659910471,0
277,6.514777596480265,-6.0311112217548475,4.927215426932317,0
278,6.484155639572151,-6.00053771739922,4.90682138033668,0
279,6.448430023179348,-5.95977304492505,4.86603328714542,0
280,6.422911725755924,-5.924103956510151,4.83544221725197,0
281,6.47394832060278,-6.00053771739922,4.896624357038867,0
282,6.55560687235775,-6.107544982643916,4.978200543421391,0
283,6.422911725755924,-5.924103956510151,4.83544221725197,0
284,6.412704406786549,-5.913912788391608,4.8252451939541565,0
285,6.422911725755924,-5.924103956510151,4.83544221725197,0
286,6.586228829265863,-6.1635964072959,5.008791613314841,0
287,6.586228829265863,-6.168691991355172,5.013890124963748,0
288,6.504570277510894,-6.046397973932661,4.9221169152834054,0
289,6.504570277510894,-6.046397973932661,4.932313938581224,0
290,6.586228829265863,-6.173787575414443,5.008791613314841,0
291,6.601539807719924,-6.189074327592257,5.018988636612658,0
292,6.47394832060278,-6.020920053636305,4.89152584538996,0
293,6.4331190447252915,-5.934295124628693,4.845639240549788,0
294,6.489259299056833,-6.036206805814119,4.911919891985592,0
295,6.586228829265863,-6.168691991355172,5.008791613314841,0
296,6.463741001633405,-5.975059797102864,4.876230310443237,0
297,6.412704406786549,-5.913912788391608,4.8252451939541565,0
298,6.417808066271235,-5.924103956510151,4.83544221725197,0
299,6.47394832060278,-6.00053771739922,4.881328822092144,0
300,6.4331190447252915,-5.939390708687965,4.845639240549788,0
301,6.412704406786549,-5.913912788391608,4.8252451939541565,0
302,6.417808066271235,-5.919008372450879,4.830343705603063,0
303,6.438222704209977,-5.949581876806507,4.855836263847607,0
304,6.428015385240606,-5.939390708687965,4.845639240549788,0
305,6.402497087817174,-5.903721620273065,4.81504817065634,0
306,6.392289768847803,-5.893530452154523,4.8048511473585265,0
307,6.392289768847803,-5.888434868095251,4.809949659007433,0
308,6.4076007473018635,-5.908817204332337,4.8252451939541565,0
309,6.428015385240606,-5.939390708687965,4.845639240549788,0
310,6.428015385240606,-5.934295124628693,4.840540728900882,0
311,6.417808066271235,-5.919008372450879,4.83544221725197,0
312,6.412704406786549,-5.913912788391608,4.8252451939541565,0
313,6.392289768847803,-5.888434868095251,4.8048511473585265,0
314,6.387186109363121,-5.883339284035981,4.799752635709616,0
315,6.392289768847803,-5.888434868095251,4.8048511473585265,0
316,6.387186109363121,-5.878243699976709,4.799752635709616,0
317,6.392289768847803,-5.888434868095251,4.8048511473585265,0
318,6.402497087817174,-5.903721620273065,4.82014668230525,0
319,6.412704406786549,-5.913912788391608,4.8252451939541565,0
320,6.417808066271235,-5.919008372450879,4.830343705603063,0
321,6.412704406786549,-5.913912788391608,4.8252451939541565,0
322,6.402497087817174,-5.903721620273065,4.81504817065634,0
323,6.387186109363121,-5.883339284035981,4.799752635709616,0
324,6.387186109363121,-5.883339284035981,4.799752635709616,0
325,6.387186109363121,-5.883339284035981,4.8048511473585265,0
326,6.382082449878435,-5.883339284035981,4.799752635709616,0
327,6.402497087817174,-5.903721620273065,4.81504817065634,0
328,6.417808066271235,-5.919008372450879,4.830343705603063,0
329,6.417808066271235,-5.919008372450879,4.830343705603063,0
330,6.417808066271235,-5.913912788391608,4.830343705603063,0
331,6.412704406786549,-5.908817204332337,4.82014668230525,0
332,6.4076007473018635,-5.908817204332337,4.82014668230525,0
333,6.4076007473018635,-5.908817204332337,4.82014668230525,0
334,6.4076007473018635,-5.908817204332337,4.82014668230525,0
335,6.412704406786549,-5.913912788391608,4.8252451939541565,0
336,6.412704406786549,-5.913912788391608,4.8252451939541565,0
337,6.412704406786549,-5.913912788391608,4.8252451939541565,0
338,6.417808066271235,-5.919008372450879,4.830343705603063,0
339,6.402497087817174,-5.903721620273065,4.82014668230525,0
340,6.397393428332489,-5.898626036213795,4.81504817065634,0
341,6.402497087817174,-5.898626036213795,4.81504817065634,0
342,6.402497087817174,-5.903721620273065,4.81504817065634,0
343,6.4076007473018635,-5.913912788391608,4.8252451939541565,0
344,6.417808066271235,-5.913912788391608,4.830343705603063,0
345,6.412704406786549,-5.913912788391608,4.8252451939541565,0
346,6.4076007473018635,-5.908817204332337,4.8252451939541565,0
347,6.402497087817174,-5.903721620273065,4.81504817065634,0
348,6.402497087817174,-5.903721620273065,4.81504817065634,0
349,6.402497087817174,-5.903721620273065,4.82014668230525,0
350,6.4076007473018635,-5.908817204332337,4.82014668230525,0
351,6.422911725755924,-5.929199540569422,4.840540728900882,0
352,6.438222704209977,-5.949581876806507,4.850737752198695,0
353,6.428015385240606,-5.934295124628693,4.845639240549788,0
354,6.422911725755924,-5.929199540569422,4.83544221725197,0
355,6.422911725755924,-5.929199540569422,4.83544221725197,0
356,6.422911725755924,-5.924103956510151,4.83544221725197,0
357,6.4076007473018635,-5.913912788391608,4.8252451939541565,0
358,6.4076007473018635,-5.908817204332337,4.82014668230525,0
359,6.417808066271235,-5.919008372450879,4.830343705603063,0
360,6.417808066271235,-5.919008372450879,4.830343705603063,0
361,6.417808066271235,-5.919008372450879,4.830343705603063,0
362,6.417808066271235,-5.919008372450879,4.830343705603063,0
363,6.417808066271235,-5.924103956510151,4.830343705603063,0
364,6.428015385240606,-5.924103956510151,4.840540728900882,0
365,6.422911725755924,-5.929199540569422,4.83544221725197,0
366,6.417808066271235,-5.924103956510151,4.830343705603063,0
367,6.417808066271235,-5.924103956510151,4.83544221725197,0
368,6.417808066271235,-5.924103956510151,4.830343705603063,0
369,6.417808066271235,-5.924103956510151,4.83544221725197,0
370,6.422911725755924,-5.924103956510151,4.83544221725197,0
371,6.417808066271235,-5.919008372450879,4.830343705603063,0
372,6.412704406786549,-5.913912788391608,4.8252451939541565,0
373,6.412704406786549,-5.913912788391608,4.8252451939541565,0
374,6.412704406786549,-5.913912788391608,4.8252451939541565,0
375,6.417808066271235,-5.924103956510151,4.83544221725197,0
376,6.417808066271235,-5.913912788391608,4.830343705603063,0
377,6.417808066271235,-5.919008372450879,4.830343705603063,0
378,6.412704406786549,-5.913912788391608,4.8252451939541565,0
379,6.412704406786549,-5.919008372450879,4.830343705603063,0
380,6.417808066271235,-5.919008372450879,4.830343705603063,0
381,6.412704406786549,-5.908817204332337,4.8252451939541565,0
382,6.397393428332489,-5.898626036213795,4.81504817065634,0
383,6.402497087817174,-5.908817204332337,4.81504817065634,0
384,6.412704406786549,-5.913912788391608,4.8252451939541565,0
385,6.412704406786549,-5.913912788391608,4.8252451939541565,0
386,6.402497087817174,-5.903721620273065,4.81504817065634,0
387,6.412704406786549,-5.913912788391608,4.8252451939541565,0
388,6.412704406786549,-5.919008372450879,4.8252451939541565,0
389,6.397393428332489,-5.893530452154523,4.809949659007433,0
390,6.382082449878435,-5.878243699976709,4.799752635709616,0
391,6.382082449878435,-5.883339284035981,4.799752635709616,0
392,6.382082449878435,-5.878243699976709,4.79465412406071,0
393,6.392289768847803,-5.888434868095251,4.809949659007433,0
394,6.402497087817174,-5.903721620273065,4.81504817065634,0
395,6.4076007473018635,-5.908817204332337,4.8252451939541565,0
396,6.412704406786549,-5.913912788391608,4.830343705603063,0
397,6.4076007473018635,-5.908817204332337,4.82014668230525,0
398,6.402497087817174,-5.898626036213795,4.81504817065634,0
399,6.392289768847803,-5.893530452154523,4.8048511473585265,0
400,6.387186109363121,-5.888434868095251,4.799752635709616,0
401,6.402497087817174,-5.898626036213795,4.81504817065634,0
402,6.402497087817174,-5.903721620273065,4.81504817065634,0
403,6.402497087817174,-5.903721620273065,4.81504817065634,0
404,6.402497087817174,-5.903721620273065,4.82014668230525,0
405,6.392289768847803,-5.888434868095251,4.809949659007433,0
406,6.387186109363121,-5.883339284035981,4.799752635709616,0
407,6.382082449878435,-5.883339284035981,4.79465412406071,0
408,6.37697879039375,-5.873148115917438,4.789555612411803,0
409,6.382082449878435,-5.878243699976709,4.799752635709616,0
410,6.387186109363121,-5.883339284035981,4.799752635709616,0
411,6.387186109363121,-5.888434868095251,4.8048511473585265,0
412,6.397393428332489,-5.893530452154523,4.809949659007433,0
413,6.392289768847803,-5.888434868095251,4.8048511473585265,0
414,6.382082449878435,-5.878243699976709,4.79465412406071,0
415,6.387186109363121,-5.883339284035981,4.799752635709616,0
416,6.382082449878435,-5.883339284035981,4.799752635709616,0
