Samples,Xpos,Ypos,Pow,NebMode
308,6.2493873032766025,-5.847670195621081,4.738570495922723,0
309,6.213661686883803,-5.817096691265454,4.713077937678186,0
310,6.218765346368489,-5.822192275324724,4.718176449327093,0
311,6.259594622245977,-5.857861363739624,4.748767519220539,0
312,6.877137419892957,-6.464235866792906,5.289209754004776,0
313,6.887344738862325,-6.469331450852177,5.29940677730259,0
314,6.902655717316385,-6.48461820302999,5.3096038006004065,0
315,6.836308144015469,-6.4183756102594645,5.248421660813509,0
316,6.57091785081181,-6.178883159473714,5.013890124963748,0
317,6.519881255964954,-6.112640566703188,4.973102031772484,0
318,6.524984915449636,-6.12283173482173,4.9680035201235775,0
319,6.565814191327121,-6.173787575414443,5.013890124963748,0
320,6.637265424112723,-6.245125752244241,5.080170776399552,0
321,6.688302018959579,-6.270603672540597,5.115860357941905,0
322,6.678094699990211,-6.265508088481326,5.105663334644088,0
323,6.66788738102084,-6.265508088481326,5.105663334644088,0
324,6.683198359474897,-6.280794840659141,5.115860357941905,0
325,6.724027635352382,-6.301177176896225,5.151549939484262,0
326,6.775064230199241,-6.367419769666752,5.197436544324434,0
327,6.5964361482352345,-6.148309655118087,5.018988636612658,0
328,6.254490962761288,-5.852765779680353,4.743669007571629,0
329,6.218765346368489,-5.817096691265454,4.718176449327093,0
330,6.213661686883803,-5.812001107206182,4.713077937678186,0
331,6.759753251745181,-6.3827065218445656,5.207633567622247,0
332,6.892448398347014,-6.474427034911448,5.3045052889515,0
333,6.382082449878435,-5.990346549280678,4.840540728900882,0
334,6.739338613806439,-6.311368345014768,5.1668454744309855,0
335,6.208558027399114,-5.812001107206182,4.707979426029274,0
336,6.877137419892957,-6.464235866792906,5.294308265653683,0
337,6.4076007473018635,-6.0158244695770335,4.871131798794327,0
338,6.234076324822546,-5.84257461156181,4.733471984273816,0
339,6.274905600700031,-5.893530452154523,4.769161565816171,0
340,6.887344738862325,-6.464235866792906,5.294308265653683,0
341,6.713820316383014,-6.336846265311124,5.156648451133169,0
342,6.218765346368489,-5.822192275324724,4.718176449327093,0
343,6.8975520578317,-6.47952261897072,5.3096038006004065,0
344,6.621954445658666,-6.224743416007156,5.054678218155013,0
345,6.218765346368489,-5.817096691265454,4.718176449327093,0
346,6.8975520578317,-6.48461820302999,5.3096038006004065,0
347,6.718923975867696,-6.352133017488938,5.1668454744309855,0
348,6.2238690058531745,-5.832383443443268,4.723274960975999,0
349,6.902655717316385,-6.489713787089262,5.314702312249313,0
350,6.795478868137984,-6.367419769666752,5.207633567622247,0
351,6.239179984307231,-5.84257461156181,4.738570495922723,0
352,6.775064230199241,-6.3979932740223795,5.217830590920066,0
353,6.892448398347014,-6.47952261897072,5.29940677730259,0
354,6.831204484530783,-6.4234711943187355,5.248421660813509,0
355,6.244283643791917,-5.847670195621081,4.743669007571629,0
356,6.514777596480265,-6.194169911651528,5.008791613314841,0
357,6.902655717316385,-6.489713787089262,5.3096038006004065,0
358,6.831204484530783,-6.4081844421409215,5.243323149164603,0
359,6.882241079377639,-6.469331450852177,5.294308265653683,0
360,6.244283643791917,-5.84257461156181,4.738570495922723,0
361,6.218765346368489,-5.822192275324724,4.718176449327093,0
362,6.239179984307231,-5.84257461156181,4.733471984273816,0
363,6.698509337928954,-6.270603672540597,5.136254404537537,0
364,6.815893506076726,-6.428566778378007,5.248421660813509,0
365,6.8516191224695255,-6.438757946496549,5.268815707409145,0
366,6.8465154629848435,-6.438757946496549,5.268815707409145,0
367,6.591332488750549,-6.127927318881001,5.039382683208288,0
368,6.213661686883803,-5.822192275324724,4.713077937678186,0
369,6.213661686883803,-5.817096691265454,4.713077937678186,0
370,6.530088574934322,-6.112640566703188,4.983299055070303,0
371,6.877137419892957,-6.464235866792906,5.289209754004776,0
372,6.887344738862325,-6.474427034911448,5.29940677730259,0
373,6.239179984307231,-5.832383443443268,4.733471984273816,0
374,6.785271549168609,-6.433662362437278,5.233126125866789,0
375,6.902655717316385,-6.48461820302999,5.3096038006004065,0
376,6.657680062051465,-6.143214071058816,5.075072264750645,0
377,6.218765346368489,-5.827287859383996,4.723274960975999,0
378,6.8975520578317,-6.48461820302999,5.3096038006004065,0
379,6.8005825276226695,-6.377610937785294,5.217830590920066,0
380,6.2238690058531745,-5.832383443443268,4.723274960975999,0
381,6.218765346368489,-5.822192275324724,4.718176449327093,0
382,6.892448398347014,-6.469331450852177,5.29940677730259,0
383,6.892448398347014,-6.47952261897072,5.3045052889515,0
384,6.627058105143352,-6.229839000066427,5.075072264750645,0
385,6.341253174000947,-5.939390708687965,4.8252451939541565,0
386,6.305527557608144,-5.893530452154523,4.79465412406071,0
387,6.37697879039375,-5.969964213043592,4.850737752198695,0
388,6.2493873032766025,-5.847670195621081,4.743669007571629,0
389,6.2238690058531745,-5.827287859383996,4.723274960975999,0
390,6.239179984307231,-5.84257461156181,4.733471984273816,0
391,6.780167889683927,-6.372515353726023,5.207633567622247,0
392,6.530088574934322,-6.107544982643916,4.978200543421391,0
393,6.351460492970318,-5.949581876806507,4.83544221725197,0
394,6.234076324822546,-5.832383443443268,4.728373472624906,0
395,6.468844661118091,-6.097353814525374,4.952707985176854,0
396,6.672991040505526,-6.260412504422055,5.1107618462929985,0
397,6.274905600700031,-5.868052531858167,4.758964542518353,0
398,6.259594622245977,-5.868052531858167,4.758964542518353,0
399,6.734234954321753,-6.326655097192582,5.156648451133169,0
400,6.397393428332489,-5.990346549280678,4.871131798794327,0
401,6.239179984307231,-5.847670195621081,4.738570495922723,0
402,6.560710531842435,-6.168691991355172,4.9985945900170226,0
403,6.402497087817174,-6.00053771739922,4.876230310443237,0
404,6.2238690058531745,-5.827287859383996,4.723274960975999,0
405,6.4535336826640375,-6.066780310169746,4.927215426932317,0
406,6.810789846592044,-6.4030888580816505,5.222929102568973,0
407,6.438222704209977,-6.020920053636305,4.90682138033668,0
408,6.412704406786549,-6.0056333014584915,4.88642733374105,0
409,6.254490962761288,-5.852765779680353,4.748767519220539,0
410,6.234076324822546,-5.832383443443268,4.728373472624906,0
411,6.2289726653378565,-5.827287859383996,4.723274960975999,0
412,6.234076324822546,-5.832383443443268,4.728373472624906,0
413,6.234076324822546,-5.832383443443268,4.728373472624906,0
414,6.234076324822546,-5.837479027502539,4.733471984273816,0
415,6.234076324822546,-5.832383443443268,4.728373472624906,0
416,6.2289726653378565,-5.827287859383996,4.728373472624906,0
417,6.239179984307231,-5.837479027502539,4.733471984273816,0
418,6.290216579154091,-5.898626036213795,4.7793585891139845,0
419,6.443326363694663,-6.0311112217548475,4.911919891985592,0
420,6.591332488750549,-6.168691991355172,5.034284171559378,0
421,6.8005825276226695,-6.3878021059038375,5.212732079271154,0
422,6.74954593277581,-6.326655097192582,5.1668454744309855,0
