Samples,Xpos,Ypos,Pow,NebMode
0,6.2289726653378565,-5.791618770969097,4.667191332838012,0
1,6.234076324822546,-5.80180993908764,4.667191332838012,0
2,6.2289726653378565,-5.796714355028368,4.667191332838012,0
3,6.2289726653378565,-5.796714355028368,4.667191332838012,0
4,6.234076324822546,-5.796714355028368,4.667191332838012,0
5,6.234076324822546,-5.791618770969097,4.667191332838012,0
6,6.234076324822546,-5.796714355028368,4.667191332838012,0
7,6.239179984307231,-5.80180993908764,4.672289844486919,0
8,6.234076324822546,-5.796714355028368,4.667191332838012,0
9,6.234076324822546,-5.796714355028368,4.667191332838012,0
10,6.239179984307231,-5.796714355028368,4.667191332838012,0
11,6.234076324822546,-5.80180993908764,4.667191332838012,0
12,6.239179984307231,-5.80180993908764,4.672289844486919,0
13,6.239179984307231,-5.80180993908764,4.672289844486919,0
14,6.2289726653378565,-5.796714355028368,4.667191332838012,0
15,6.234076324822546,-5.80180993908764,4.672289844486919,0
16,6.234076324822546,-5.80180993908764,4.667191332838012,0
17,6.234076324822546,-5.80180993908764,4.667191332838012,0
18,6.234076324822546,-5.796714355028368,4.667191332838012,0
19,6.234076324822546,-5.796714355028368,4.667191332838012,0
20,6.234076324822546,-5.796714355028368,4.667191332838012,0
21,6.239179984307231,-5.80180993908764,4.672289844486919,0
22,6.234076324822546,-5.796714355028368,4.667191332838012,0
23,6.239179984307231,-5.796714355028368,4.667191332838012,0
24,6.234076324822546,-5.796714355028368,4.672289844486919,0
25,6.234076324822546,-5.796714355028368,4.672289844486919,0
26,6.239179984307231,-5.80180993908764,4.672289844486919,0
27,6.234076324822546,-5.796714355028368,4.667191332838012,0
28,6.234076324822546,-5.80180993908764,4.672289844486919,0
29,6.234076324822546,-5.80180993908764,4.672289844486919,0
30,6.234076324822546,-5.80180993908764,4.667191332838012,0
31,6.244283643791917,-5.806905523146911,4.677388356135829,0
32,6.2493873032766025,-5.812001107206182,4.6824868677847356,0
33,6.254490962761288,-5.817096691265454,4.687585379433642,0
34,6.269801941215345,-5.832383443443268,4.697782402731461,0
35,6.285112919669405,-5.857861363739624,4.713077937678186,0
36,6.320838536062205,-5.883339284035981,4.743669007571629,0
37,6.341253174000947,-5.924103956510151,4.764063054167259,0
38,6.366771471424375,-5.95977304492505,4.784457100762896,0
39,6.499466618026204,-6.0616847261104745,4.896624357038867,0
40,6.703612997413639,-6.285890424718411,5.069973753101733,0
41,6.718923975867696,-6.331750681251853,5.090367799697368,0
42,6.8261008250460975,-6.454044698674363,5.197436544324434,0
43,6.866930100923586,-6.499904955207805,5.228027614217879,0
44,6.866930100923586,-6.47952261897072,5.212732079271154,0
45,6.8975520578317,-6.525382875504162,5.253520172462419,0
46,6.917966695770442,-6.540669627681975,5.263717195760233,0
47,6.907759376801074,-6.535574043622704,5.263717195760233,0
48,6.917966695770442,-6.540669627681975,5.268815707409145,0
49,6.923070355255128,-6.545765211741246,5.273914219058051,0
50,6.917966695770442,-6.545765211741246,5.273914219058051,0
51,6.928174014739813,-6.555956379859789,5.279012730706958,0
52,6.933277674224499,-6.56105196391906,5.2841112423558645,0
53,6.928174014739813,-6.555956379859789,5.279012730706958,0
54,6.933277674224499,-6.555956379859789,5.2841112423558645,0
55,6.933277674224499,-6.555956379859789,5.2841112423558645,0
56,6.933277674224499,-6.56105196391906,5.2841112423558645,0
57,6.933277674224499,-6.555956379859789,5.279012730706958,0
58,6.933277674224499,-6.555956379859789,5.279012730706958,0
59,6.933277674224499,-6.56105196391906,5.2841112423558645,0
60,6.938381333709188,-6.56105196391906,5.2841112423558645,0
61,6.938381333709188,-6.56105196391906,5.2841112423558645,0
62,6.933277674224499,-6.56105196391906,5.2841112423558645,0
63,6.933277674224499,-6.56105196391906,5.2841112423558645,0
64,6.933277674224499,-6.555956379859789,5.279012730706958,0
65,6.933277674224499,-6.555956379859789,5.2841112423558645,0
66,6.933277674224499,-6.56105196391906,5.2841112423558645,0
67,6.933277674224499,-6.555956379859789,5.2841112423558645,0
68,6.933277674224499,-6.555956379859789,5.2841112423558645,0
69,6.928174014739813,-6.555956379859789,5.279012730706958,0
70,6.933277674224499,-6.56105196391906,5.2841112423558645,0
71,6.928174014739813,-6.550860795800517,5.279012730706958,0
72,6.928174014739813,-6.550860795800517,5.279012730706958,0
73,6.933277674224499,-6.555956379859789,5.279012730706958,0
74,6.933277674224499,-6.555956379859789,5.2841112423558645,0
75,6.933277674224499,-6.56105196391906,5.279012730706958,0
76,6.928174014739813,-6.555956379859789,5.279012730706958,0
77,6.933277674224499,-6.555956379859789,5.279012730706958,0
78,6.928174014739813,-6.550860795800517,5.279012730706958,0
79,6.928174014739813,-6.550860795800517,5.279012730706958,0
80,6.933277674224499,-6.555956379859789,5.279012730706958,0
81,6.928174014739813,-6.550860795800517,5.279012730706958,0
82,6.928174014739813,-6.555956379859789,5.279012730706958,0
83,6.928174014739813,-6.550860795800517,5.279012730706958,0
84,6.933277674224499,-6.550860795800517,5.279012730706958,0
85,6.933277674224499,-6.550860795800517,5.279012730706958,0
86,6.933277674224499,-6.555956379859789,5.279012730706958,0
87,6.928174014739813,-6.555956379859789,5.279012730706958,0
88,6.928174014739813,-6.550860795800517,5.273914219058051,0
89,6.928174014739813,-6.550860795800517,5.279012730706958,0
90,6.923070355255128,-6.550860795800517,5.273914219058051,0
91,6.928174014739813,-6.550860795800517,5.279012730706958,0
92,6.928174014739813,-6.550860795800517,5.273914219058051,0
93,6.923070355255128,-6.550860795800517,5.273914219058051,0
94,6.923070355255128,-6.550860795800517,5.273914219058051,0
95,6.923070355255128,-6.545765211741246,5.273914219058051,0
96,6.928174014739813,-6.550860795800517,5.279012730706958,0
97,6.923070355255128,-6.545765211741246,5.273914219058051,0
98,6.928174014739813,-6.550860795800517,5.273914219058051,0
99,6.923070355255128,-6.545765211741246,5.273914219058051,0
100,6.928174014739813,-6.545765211741246,5.273914219058051,0
101,6.923070355255128,-6.550860795800517,5.273914219058051,0
102,6.923070355255128,-6.545765211741246,5.273914219058051,0
